;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2022-01-04 23:15:00;25,415;90,1875;1,135;37,0;97617,5
2022-01-04 23:30:00;25,23;90,17500000000001;1,1;41,0;97635,0
2022-01-04 23:45:00;25,045;90,16250000000001;1,065;45,0;97652,5
2022-01-05 00:00:00;24,86;90,15;1,03;49,0;97670,0
2022-01-05 00:15:00;24,8325;90,8875;0,98;49,0;97680,0
2022-01-05 00:30:00;24,805;91,625;0,9299999999999999;49,0;97690,0
2022-01-05 00:45:00;24,7775;92,3625;0,88;49,0;97700,0
2022-01-05 01:00:00;24,75;93,1;0,83;49,0;97710,0
2022-01-05 01:15:00;24,8675;91,63749999999999;0,6749999999999999;102,25;97710,0
2022-01-05 01:30:00;24,985;90,175;0,52;155,5;97710,0
2022-01-05 01:45:00;25,1025;88,7125;0,36499999999999994;208,75;97710,0
2022-01-05 02:00:00;25,22;87,25;0,21;262,0;97710,0
2022-01-05 02:15:00;24,7925;89,4875;0,485;256,75;97695,0
2022-01-05 02:30:00;24,365;91,725;0,76;251,5;97680,0
2022-01-05 02:45:00;23,9375;93,9625;1,0350000000000001;246,25;97665,0
2022-01-05 03:00:00;23,51;96,2;1,31;241,0;97650,0
2022-01-05 03:15:00;23,3975;95,4125;1,3625;241,75;97630,0
2022-01-05 03:30:00;23,285;94,625;1,415;242,5;97610,0
2022-01-05 03:45:00;23,1725;93,8375;1,4675;243,25;97590,0
2022-01-05 04:00:00;23,06;93,05;1,52;244,0;97570,0
2022-01-05 04:15:00;22,939999999999998;93,05;1,52;245,25;97565,0
2022-01-05 04:30:00;22,819999999999997;93,05;1,52;246,5;97560,0
2022-01-05 04:45:00;22,7;93,05;1,52;247,75;97555,0
2022-01-05 05:00:00;22,58;93,05;1,52;249,0;97550,0
2022-01-05 05:15:00;22,5125;93,05;1,5025;247,0;97540,0
2022-01-05 05:30:00;22,445;93,05;1,4849999999999999;245,0;97530,0
2022-01-05 05:45:00;22,377499999999998;93,05;1,4675;243,0;97520,0
2022-01-05 06:00:00;22,31;93,05;1,45;241,0;97510,0
2022-01-05 06:15:00;22,79;91,575;1,3299999999999998;239,75;97515,0
2022-01-05 06:30:00;23,27;90,1;1,21;238,5;97520,0
2022-01-05 06:45:00;23,75;88,625;1,0899999999999999;237,25;97525,0
2022-01-05 07:00:00;24,23;87,15;0,97;236,0;97530,0
2022-01-05 07:15:00;24,14;87,15;0,9525;266,5;97540,0
2022-01-05 07:30:00;24,05;87,15;0,935;297,0;97550,0
2022-01-05 07:45:00;23,96;87,15;0,9175;327,5;97560,0
2022-01-05 08:00:00;23,87;87,15;0,9;358,0;97570,0
2022-01-05 08:15:00;23,5875;88,625;1,1575;285,75;97600,0
2022-01-05 08:30:00;23,305;90,1;1,415;213,5;97630,0
2022-01-05 08:45:00;23,0225;91,575;1,6724999999999999;141,25;97660,0
2022-01-05 09:00:00;22,74;93,05;1,93;69,0;97690,0
2022-01-05 09:15:00;22,932499999999997;93,05;1,7574999999999998;66,5;97715,0
2022-01-05 09:30:00;23,125;93,05;1,585;64,0;97740,0
2022-01-05 09:45:00;23,317500000000003;93,05;1,4125;61,5;97765,0
2022-01-05 10:00:00;23,51;93,05;1,24;59,0;97790,0
2022-01-05 10:15:00;23,79;92,3125;1,31;132,0;97795,0
2022-01-05 10:30:00;24,07;91,57499999999999;1,38;205,0;97800,0
2022-01-05 10:45:00;24,35;90,83749999999999;1,45;278,0;97805,0
2022-01-05 11:00:00;24,63;90,1;1,52;351,0;97810,0
2022-01-05 11:15:00;25,0125;88,02499999999999;1,8475000000000001;353,25;97810,0
2022-01-05 11:30:00;25,395;85,94999999999999;2,175;355,5;97810,0
2022-01-05 11:45:00;25,7775;83,875;2,5025;357,75;97810,0
2022-01-05 12:00:00;26,16;81,8;2,83;360,0;97810,0
2022-01-05 12:15:00;26,4875;79,925;2,8475;271,5;97807,5
2022-01-05 12:30:00;26,814999999999998;78,05;2,865;183,0;97805,0
2022-01-05 12:45:00;27,1425;76,175;2,8825;94,5;97802,5
2022-01-05 13:00:00;27,47;74,3;2,9;6,0;97800,0
2022-01-05 13:15:00;27,7725;73,1625;2,8474999999999997;7,0;97782,5
2022-01-05 13:30:00;28,075;72,025;2,795;8,0;97765,0
2022-01-05 13:45:00;28,377499999999998;70,8875;2,7424999999999997;9,0;97747,5
2022-01-05 14:00:00;28,68;69,75;2,69;10,0;97730,0
2022-01-05 14:15:00;28,8625;68,1625;2,62;13,0;97712,5
2022-01-05 14:30:00;29,045;66,575;2,55;16,0;97695,0
2022-01-05 14:45:00;29,2275;64,9875;2,48;19,0;97677,5
2022-01-05 15:00:00;29,41;63,4;2,41;22,0;97660,0
2022-01-05 15:15:00;29,555;62,9125;2,3425000000000002;26,0;97642,5
2022-01-05 15:30:00;29,7;62,425;2,2750000000000004;30,0;97625,0
2022-01-05 15:45:00;29,845;61,9375;2,2075;34,0;97607,5
2022-01-05 16:00:00;29,99;61,45;2,14;38,0;97590,0
2022-01-05 16:15:00;30,0475;61,45;2,1225;42,25;97565,0
2022-01-05 16:30:00;30,104999999999997;61,45;2,105;46,5;97540,0
2022-01-05 16:45:00;30,162499999999998;61,45;2,0875;50,75;97515,0
2022-01-05 17:00:00;30,22;61,45;2,07;55,0;97490,0
2022-01-05 17:15:00;30,2475;60,95;2,105;58,5;97470,0
2022-01-05 17:30:00;30,275;60,45;2,1399999999999997;62,0;97450,0
2022-01-05 17:45:00;30,3025;59,95;2,175;65,5;97430,0
2022-01-05 18:00:00;30,33;59,45;2,21;69,0;97410,0
2022-01-05 18:15:00;30,279999999999998;58,962500000000006;2,2275;70,0;97412,5
2022-01-05 18:30:00;30,229999999999997;58,475;2,245;71,0;97415,0
2022-01-05 18:45:00;30,18;57,9875;2,2624999999999997;72,0;97417,5
2022-01-05 19:00:00;30,13;57,5;2,28;73,0;97420,0
2022-01-05 19:15:00;30,06;57,5;2,1075;74,0;97410,0
2022-01-05 19:30:00;29,990000000000002;57,5;1,935;75,0;97400,0
2022-01-05 19:45:00;29,92;57,5;1,7625;76,0;97390,0
2022-01-05 20:00:00;29,85;57,5;1,59;77,0;97380,0
2022-01-05 20:15:00;29,6075;61,1625;1,4000000000000001;74,5;97387,5
2022-01-05 20:30:00;29,365;64,825;1,21;72,0;97395,0
2022-01-05 20:45:00;29,1225;68,48750000000001;1,02;69,5;97402,5
2022-01-05 21:00:00;28,88;72,15;0,83;67,0;97410,0
2022-01-05 21:15:00;28,81;69,91250000000001;0,6749999999999999;72,25;97420,0
2022-01-05 21:30:00;28,740000000000002;67,67500000000001;0,52;77,5;97430,0
2022-01-05 21:45:00;28,67;65,4375;0,36499999999999994;82,75;97440,0
2022-01-05 22:00:00;28,6;63,2;0,21;88,0;97450,0
2022-01-05 22:15:00;28,245;65,3625;0,34750000000000003;113,5;97465,0
2022-01-05 22:30:00;27,89;67,525;0,485;139,0;97480,0
2022-01-05 22:45:00;27,535;69,6875;0,6225;164,5;97495,0
2022-01-05 23:00:00;27,18;71,85;0,76;190,0;97510,0
2022-01-05 23:15:00;26,71;74,32499999999999;0,95;191,5;97530,0
2022-01-05 23:30:00;26,240000000000002;76,8;1,1400000000000001;193,0;97550,0
2022-01-05 23:45:00;25,77;79,27499999999999;1,33;194,5;97570,0
2022-01-06 00:00:00;25,3;81,75;1,52;196,0;97590,0
2022-01-06 00:15:00;25,105;82,4;1,57;197,0;97602,5
2022-01-06 00:30:00;24,91;83,05;1,62;198,0;97615,0
2022-01-06 00:45:00;24,715;83,69999999999999;1,67;199,0;97627,5
2022-01-06 01:00:00;24,52;84,35;1,72;200,0;97640,0
2022-01-06 01:15:00;24,38;85,05;1,7375;201,75;97645,0
2022-01-06 01:30:00;24,240000000000002;85,75;1,755;203,5;97650,0
2022-01-06 01:45:00;24,1;86,45;1,7725;205,25;97655,0
2022-01-06 02:00:00;23,96;87,15;1,79;207,0;97660,0
2022-01-06 02:15:00;23,8825;87,875;1,7725;209,0;97652,5
2022-01-06 02:30:00;23,805;88,6;1,755;211,0;97645,0
2022-01-06 02:45:00;23,7275;89,325;1,7375;213,0;97637,5
2022-01-06 03:00:00;23,65;90,05;1,72;215,0;97630,0
2022-01-06 03:15:00;23,525;90,05;1,72;217,25;97620,0
2022-01-06 03:30:00;23,4;90,05;1,72;219,5;97610,0
2022-01-06 03:45:00;23,275;90,05;1,72;221,75;97600,0
2022-01-06 04:00:00;23,15;90,05;1,72;224,0;97590,0
2022-01-06 04:15:00;23,035;90,05;1,72;223,75;97580,0
2022-01-06 04:30:00;22,92;90,05;1,72;223,5;97570,0
2022-01-06 04:45:00;22,805;90,05;1,72;223,25;97560,0
2022-01-06 05:00:00;22,69;90,05;1,72;223,0;97550,0
2022-01-06 05:15:00;22,575000000000003;90,8;1,67;222,25;97540,0
2022-01-06 05:30:00;22,46;91,55;1,62;221,5;97530,0
2022-01-06 05:45:00;22,345;92,3;1,57;220,75;97520,0
2022-01-06 06:00:00;22,23;93,05;1,52;220,0;97510,0
2022-01-06 06:15:00;22,2225;93,05;1,4849999999999999;217,0;97492,5
2022-01-06 06:30:00;22,215;93,05;1,45;214,0;97475,0
2022-01-06 06:45:00;22,2075;93,05;1,415;211,0;97457,5
2022-01-06 07:00:00;22,2;93,05;1,38;208,0;97440,0
2022-01-06 07:15:00;22,25;92,3;1,26;236,75;97450,0
2022-01-06 07:30:00;22,299999999999997;91,55;1,14;265,5;97460,0
2022-01-06 07:45:00;22,349999999999998;90,8;1,02;294,25;97470,0
2022-01-06 08:00:00;22,4;90,05;0,9;323,0;97480,0
2022-01-06 08:15:00;22,3925;90,05;1,1225;330,5;97505,0
2022-01-06 08:30:00;22,385;90,05;1,345;338,0;97530,0
2022-01-06 08:45:00;22,3775;90,05;1,5675000000000001;345,5;97555,0
2022-01-06 09:00:00;22,37;90,05;1,79;353,0;97580,0
2022-01-06 09:15:00;22,6275;90,05;1,79;352,75;97605,0
2022-01-06 09:30:00;22,884999999999998;90,05;1,79;352,5;97630,0
2022-01-06 09:45:00;23,1425;90,05;1,79;352,25;97655,0
2022-01-06 10:00:00;23,4;90,05;1,79;352,0;97680,0
2022-01-06 10:15:00;23,807499999999997;88,6375;1,8599999999999999;349,5;97700,0
2022-01-06 10:30:00;24,215;87,225;1,93;347,0;97720,0
2022-01-06 10:45:00;24,622500000000002;85,8125;2,0;344,5;97740,0
2022-01-06 11:00:00;25,03;84,4;2,07;342,0;97760,0
2022-01-06 11:15:00;25,427500000000002;83,10000000000001;2,07;341,25;97762,5
2022-01-06 11:30:00;25,825000000000003;81,80000000000001;2,07;340,5;97765,0
2022-01-06 11:45:00;26,2225;80,5;2,07;339,75;97767,5
2022-01-06 12:00:00;26,62;79,2;2,07;339,0;97770,0
2022-01-06 12:15:00;27,03;77,4;2,0524999999999998;338,0;97767,5
2022-01-06 12:30:00;27,44;75,6;2,035;337,0;97765,0
2022-01-06 12:45:00;27,85;73,8;2,0175;336,0;97762,5
2022-01-06 13:00:00;28,26;72,0;2,0;335,0;97760,0
2022-01-06 13:15:00;28,5925;70,375;1,7925;338,0;97750,0
2022-01-06 13:30:00;28,925;68,75;1,585;341,0;97740,0
2022-01-06 13:45:00;29,2575;67,125;1,3775;344,0;97730,0
2022-01-06 14:00:00;29,59;65,5;1,17;347,0;97720,0
2022-01-06 14:15:00;29,802500000000002;64,0125;1,3074999999999999;282,0;97705,0
2022-01-06 14:30:00;30,015;62,525;1,4449999999999998;217,0;97690,0
2022-01-06 14:45:00;30,2275;61,037499999999994;1,5825;152,0;97675,0
2022-01-06 15:00:00;30,44;59,55;1,72;87,0;97660,0
2022-01-06 15:15:00;30,5075;59,55;2,015;91,0;97647,5
2022-01-06 15:30:00;30,575000000000003;59,55;2,31;95,0;97635,0
2022-01-06 15:45:00;30,642500000000002;59,55;2,605;99,0;97622,5
2022-01-06 16:00:00;30,71;59,55;2,9;103,0;97610,0
2022-01-06 16:15:00;30,765;59,099999999999994;2,9175;103,0;97585,0
2022-01-06 16:30:00;30,82;58,65;2,935;103,0;97560,0
2022-01-06 16:45:00;30,875;58,2;2,9525;103,0;97535,0
2022-01-06 17:00:00;30,93;57,75;2,97;103,0;97510,0
2022-01-06 17:15:00;30,95;56,825;2,9000000000000004;101,75;97487,5
2022-01-06 17:30:00;30,97;55,9;2,83;100,5;97465,0
2022-01-06 17:45:00;30,990000000000002;54,974999999999994;2,76;99,25;97442,5
2022-01-06 18:00:00;31,01;54,05;2,69;98,0;97420,0
2022-01-06 18:15:00;31,1;52,787499999999994;2,465;94,5;97412,5
2022-01-06 18:30:00;31,19;51,525;2,2399999999999998;91,0;97405,0
2022-01-06 18:45:00;31,28;50,2625;2,015;87,5;97397,5
2022-01-06 19:00:00;31,37;49,0;1,79;84,0;97390,0
2022-01-06 19:15:00;31,3425;49,3875;1,67;82,0;97385,0
2022-01-06 19:30:00;31,315;49,775;1,55;80,0;97380,0
2022-01-06 19:45:00;31,2875;50,162499999999994;1,4300000000000002;78,0;97375,0
2022-01-06 20:00:00;31,26;50,55;1,31;76,0;97370,0
2022-01-06 20:15:00;30,837500000000002;54,8375;1,225;61,75;97362,5
2022-01-06 20:30:00;30,415;59,125;1,1400000000000001;47,5;97355,0
2022-01-06 20:45:00;29,9925;63,4125;1,055;33,25;97347,5
2022-01-06 21:00:00;29,57;67,7;0,97;19,0;97340,0
2022-01-06 21:15:00;29,12;68,175;1,1425;16,25;97352,5
2022-01-06 21:30:00;28,67;68,65;1,315;13,5;97365,0
2022-01-06 21:45:00;28,22;69,125;1,4874999999999998;10,75;97377,5
2022-01-06 22:00:00;27,77;69,6;1,66;8,0;97390,0
2022-01-06 22:15:00;27,3625;71,35;1,66;11,0;97402,5
2022-01-06 22:30:00;26,955;73,1;1,66;14,0;97415,0
2022-01-06 22:45:00;26,5475;74,85;1,66;17,0;97427,5
2022-01-06 23:00:00;26,14;76,6;1,66;20,0;97440,0
2022-01-06 23:15:00;25,845;78,55;1,6075;22,0;97465,0
2022-01-06 23:30:00;25,55;80,5;1,555;24,0;97490,0
2022-01-06 23:45:00;25,255000000000003;82,45;1,5025;26,0;97515,0
2022-01-07 00:00:00;24,96;84,4;1,45;28,0;97540,0
2022-01-07 00:15:00;25,267500000000002;81,825;1,2075;30,25;97555,0
2022-01-07 00:30:00;25,575000000000003;79,25;0,965;32,5;97570,0
2022-01-07 00:45:00;25,8825;76,675;0,7225;34,75;97585,0
2022-01-07 01:00:00;26,19;74,1;0,48;37,0;97600,0
2022-01-07 01:15:00;25,8625;75,33749999999999;0,6174999999999999;80,25;97607,5
2022-01-07 01:30:00;25,535;76,57499999999999;0,755;123,5;97615,0
2022-01-07 01:45:00;25,2075;77,8125;0,8925000000000001;166,75;97622,5
2022-01-07 02:00:00;24,88;79,05;1,03;210,0;97630,0
2022-01-07 02:15:00;24,3975;80,35;1,2725;210,5;97625,0
2022-01-07 02:30:00;23,915;81,65;1,5150000000000001;211,0;97620,0
2022-01-07 02:45:00;23,432499999999997;82,95;1,7574999999999998;211,5;97615,0
2022-01-07 03:00:00;22,95;84,25;2,0;212,0;97610,0
2022-01-07 03:15:00;22,86;84,9625;2,0175;213,25;97597,5
2022-01-07 03:30:00;22,77;85,675;2,035;214,5;97585,0
2022-01-07 03:45:00;22,68;86,38749999999999;2,0524999999999998;215,75;97572,5
2022-01-07 04:00:00;22,59;87,1;2,07;217,0;97560,0
2022-01-07 04:15:00;22,56;86,38749999999999;2,105;217,0;97547,5
2022-01-07 04:30:00;22,529999999999998;85,675;2,1399999999999997;217,0;97535,0
2022-01-07 04:45:00;22,5;84,9625;2,175;217,0;97522,5
2022-01-07 05:00:00;22,47;84,25;2,21;217,0;97510,0
2022-01-07 05:15:00;22,48;83,55;2,175;215,25;97502,5
2022-01-07 05:30:00;22,490000000000002;82,85;2,1399999999999997;213,5;97495,0
2022-01-07 05:45:00;22,5;82,15;2,105;211,75;97487,5
2022-01-07 06:00:00;22,51;81,45;2,07;210,0;97480,0
2022-01-07 06:15:00;22,520000000000003;82,15;2,0349999999999997;211,5;97457,5
2022-01-07 06:30:00;22,53;82,85;2,0;213,0;97435,0
2022-01-07 06:45:00;22,54;83,55;1,9649999999999999;214,5;97412,5
2022-01-07 07:00:00;22,55;84,25;1,93;216,0;97390,0
2022-01-07 07:15:00;22,665;83,5625;1,6724999999999999;216,5;97402,5
2022-01-07 07:30:00;22,78;82,875;1,415;217,0;97415,0
2022-01-07 07:45:00;22,895000000000003;82,1875;1,1575000000000002;217,5;97427,5
2022-01-07 08:00:00;23,01;81,5;0,9;218,0;97440,0
2022-01-07 08:15:00;22,8475;82,9;1,105;166,25;97462,5
2022-01-07 08:30:00;22,685000000000002;84,3;1,31;114,5;97485,0
2022-01-07 08:45:00;22,5225;85,69999999999999;1,5150000000000001;62,75;97507,5
2022-01-07 09:00:00;22,36;87,1;1,72;11,0;97530,0
2022-01-07 09:15:00;22,6375;87,1;1,875;10,75;97567,5
2022-01-07 09:30:00;22,915;87,1;2,03;10,5;97605,0
2022-01-07 09:45:00;23,1925;87,1;2,185;10,25;97642,5
2022-01-07 10:00:00;23,47;87,1;2,34;10,0;97680,0
2022-01-07 10:15:00;23,822499999999998;85,75;2,255;8,5;97702,5
2022-01-07 10:30:00;24,174999999999997;84,4;2,17;7,0;97725,0
2022-01-07 10:45:00;24,5275;83,05;2,085;5,5;97747,5
2022-01-07 11:00:00;24,88;81,7;2,0;4,0;97770,0
2022-01-07 11:15:00;25,3375;81,075;1,915;90,5;97775,0
2022-01-07 11:30:00;25,795;80,45;1,83;177,0;97780,0
2022-01-07 11:45:00;26,2525;79,825;1,7449999999999999;263,5;97785,0
2022-01-07 12:00:00;26,71;79,2;1,66;350,0;97790,0
2022-01-07 12:15:00;27,14;76,8375;1,5725;348,0;97787,5
2022-01-07 12:30:00;27,57;74,475;1,4849999999999999;346,0;97785,0
2022-01-07 12:45:00;28,0;72,1125;1,3975;344,0;97782,5
2022-01-07 13:00:00;28,43;69,75;1,31;342,0;97780,0
2022-01-07 13:15:00;28,7925;68,1875;1,0675000000000001;257,75;97770,0
2022-01-07 13:30:00;29,155;66,625;0,8250000000000001;173,5;97760,0
2022-01-07 13:45:00;29,5175;65,0625;0,5825000000000001;89,25;97750,0
2022-01-07 14:00:00;29,88;63,5;0,34;5,0;97740,0
2022-01-07 14:15:00;30,0175;63,0125;0,4975;35,75;97732,5
2022-01-07 14:30:00;30,155;62,525;0,655;66,5;97725,0
2022-01-07 14:45:00;30,2925;62,037499999999994;0,8125;97,25;97717,5
2022-01-07 15:00:00;30,43;61,55;0,97;128,0;97710,0
2022-01-07 15:15:00;30,54;61,074999999999996;1,0725;127,0;97700,0
2022-01-07 15:30:00;30,65;60,6;1,175;126,0;97690,0
2022-01-07 15:45:00;30,76;60,125;1,2774999999999999;125,0;97680,0
2022-01-07 16:00:00;30,87;59,65;1,38;124,0;97670,0
2022-01-07 16:15:00;30,96;59,65;1,38;122,0;97650,0
2022-01-07 16:30:00;31,05;59,65;1,38;120,0;97630,0
2022-01-07 16:45:00;31,14;59,65;1,38;118,0;97610,0
2022-01-07 17:00:00;31,23;59,65;1,38;116,0;97590,0
2022-01-07 17:15:00;31,2725;58,725;1,3975;115,0;97570,0
2022-01-07 17:30:00;31,314999999999998;57,800000000000004;1,415;114,0;97550,0
2022-01-07 17:45:00;31,357499999999998;56,875;1,4324999999999999;113,0;97530,0
2022-01-07 18:00:00;31,4;55,95;1,45;112,0;97510,0
2022-01-07 18:15:00;31,4775;54,6375;1,45;108,25;97500,0
2022-01-07 18:30:00;31,555;53,325;1,45;104,5;97490,0
2022-01-07 18:45:00;31,6325;52,0125;1,45;100,75;97480,0
2022-01-07 19:00:00;31,71;50,7;1,45;97,0;97470,0
2022-01-07 19:15:00;31,6625;50,275;1,3975;94,25;97465,0
2022-01-07 19:30:00;31,615000000000002;49,85;1,345;91,5;97460,0
2022-01-07 19:45:00;31,5675;49,425;1,2925;88,75;97455,0
2022-01-07 20:00:00;31,52;49,0;1,24;86,0;97450,0
2022-01-07 20:15:00;31,125;53,7;1,1375;71,75;97452,5
2022-01-07 20:30:00;30,73;58,4;1,035;57,5;97455,0
2022-01-07 20:45:00;30,335;63,099999999999994;0,9324999999999999;43,25;97457,5
2022-01-07 21:00:00;29,94;67,8;0,83;29,0;97460,0
2022-01-07 21:15:00;29,55;67,175;1,02;23,0;97462,5
2022-01-07 21:30:00;29,16;66,55;1,21;17,0;97465,0
2022-01-07 21:45:00;28,77;65,925;1,4;11,0;97467,5
2022-01-07 22:00:00;28,38;65,3;1,59;5,0;97470,0
2022-01-07 22:15:00;27,9525;68,1375;1,59;6,25;97487,5
2022-01-07 22:30:00;27,525;70,975;1,59;7,5;97505,0
2022-01-07 22:45:00;27,0975;73,8125;1,59;8,75;97522,5
2022-01-07 23:00:00;26,67;76,65;1,59;10,0;97540,0
2022-01-07 23:15:00;26,435000000000002;77,92500000000001;1,5025;11,5;97550,0
2022-01-07 23:30:00;26,200000000000003;79,2;1,415;13,0;97560,0
2022-01-07 23:45:00;25,965;80,475;1,3275000000000001;14,5;97570,0
2022-01-08 00:00:00;25,73;81,75;1,24;16,0;97580,0
2022-01-08 00:15:00;25,955;79,25;1,085;15,75;97582,5
2022-01-08 00:30:00;26,18;76,75;0,9299999999999999;15,5;97585,0
2022-01-08 00:45:00;26,405;74,25;0,7749999999999999;15,25;97587,5
2022-01-08 01:00:00;26,63;71,75;0,62;15,0;97590,0
2022-01-08 01:15:00;26,475;72,3375;0,655;67,0;97580,0
2022-01-08 01:30:00;26,32;72,925;0,69;119,0;97570,0
2022-01-08 01:45:00;26,165000000000003;73,51249999999999;0,725;171,0;97560,0
2022-01-08 02:00:00;26,01;74,1;0,76;223,0;97550,0
2022-01-08 02:15:00;25,2875;77,35;1,0350000000000001;221,25;97535,0
2022-01-08 02:30:00;24,565;80,6;1,31;219,5;97520,0
2022-01-08 02:45:00;23,8425;83,85;1,585;217,75;97505,0
2022-01-08 03:00:00;23,12;87,1;1,86;216,0;97490,0
2022-01-08 03:15:00;22,9725;87,1;1,9125;216,25;97480,0
2022-01-08 03:30:00;22,825000000000003;87,1;1,965;216,5;97470,0
2022-01-08 03:45:00;22,677500000000002;87,1;2,0175;216,75;97460,0
2022-01-08 04:00:00;22,53;87,1;2,07;217,0;97450,0
2022-01-08 04:15:00;22,4575;87,08749999999999;2,0875;217,0;97442,5
2022-01-08 04:30:00;22,384999999999998;87,07499999999999;2,105;217,0;97435,0
2022-01-08 04:45:00;22,3125;87,0625;2,1225;217,0;97427,5
2022-01-08 05:00:00;22,24;87,05;2,14;217,0;97420,0
2022-01-08 05:15:00;22,1575;86,325;2,0875;217,0;97412,5
2022-01-08 05:30:00;22,075;85,6;2,035;217,0;97405,0
2022-01-08 05:45:00;21,9925;84,875;1,9825;217,0;97397,5
2022-01-08 06:00:00;21,91;84,15;1,93;217,0;97390,0
2022-01-08 06:15:00;21,865000000000002;84,86250000000001;1,845;224,5;97382,5
2022-01-08 06:30:00;21,82;85,575;1,76;232,0;97375,0
2022-01-08 06:45:00;21,775;86,2875;1,675;239,5;97367,5
2022-01-08 07:00:00;21,73;87,0;1,59;247,0;97360,0
2022-01-08 07:15:00;21,65;87,0;1,6075;273,25;97385,0
2022-01-08 07:30:00;21,57;87,0;1,625;299,5;97410,0
2022-01-08 07:45:00;21,490000000000002;87,0;1,6425;325,75;97435,0
2022-01-08 08:00:00;21,41;87,0;1,66;352,0;97460,0
2022-01-08 08:15:00;21,5625;87,0125;1,865;266,5;97492,5
2022-01-08 08:30:00;21,715;87,025;2,07;181,0;97525,0
2022-01-08 08:45:00;21,8675;87,0375;2,275;95,5;97557,5
2022-01-08 09:00:00;22,02;87,05;2,48;10,0;97590,0
2022-01-08 09:15:00;22,175;87,8;2,205;12,25;97617,5
2022-01-08 09:30:00;22,33;88,55;1,93;14,5;97645,0
2022-01-08 09:45:00;22,485;89,3;1,6549999999999998;16,75;97672,5
2022-01-08 10:00:00;22,64;90,05;1,38;19,0;97700,0
2022-01-08 10:15:00;23,2075;87,9625;1,45;15,25;97717,5
2022-01-08 10:30:00;23,775;85,875;1,52;11,5;97735,0
2022-01-08 10:45:00;24,3425;83,7875;1,5899999999999999;7,75;97752,5
2022-01-08 11:00:00;24,91;81,7;1,66;4,0;97770,0
2022-01-08 11:15:00;25,335;80,4375;1,6925;91,75;97777,5
2022-01-08 11:30:00;25,759999999999998;79,17500000000001;1,725;179,5;97785,0
2022-01-08 11:45:00;26,185;77,91250000000001;1,7575;267,25;97792,5
2022-01-08 12:00:00;26,61;76,65;1,79;355,0;97800,0
2022-01-08 12:15:00;27,03;75,48750000000001;1,7725;356,0;97792,5
2022-01-08 12:30:00;27,45;74,325;1,755;357,0;97785,0
2022-01-08 12:45:00;27,87;73,1625;1,7375;358,0;97777,5
2022-01-08 13:00:00;28,29;72,0;1,72;359,0;97770,0
2022-01-08 13:15:00;28,627499999999998;70,375;1,635;270,0;97765,0
2022-01-08 13:30:00;28,965;68,75;1,5499999999999998;181,0;97760,0
2022-01-08 13:45:00;29,302500000000002;67,125;1,4649999999999999;92,0;97755,0
2022-01-08 14:00:00;29,64;65,5;1,38;3,0;97750,0
2022-01-08 14:15:00;29,9025;64,5125;1,2774999999999999;6,5;97735,0
2022-01-08 14:30:00;30,165;63,525;1,1749999999999998;10,0;97720,0
2022-01-08 14:45:00;30,427500000000002;62,537499999999994;1,0724999999999998;13,5;97705,0
2022-01-08 15:00:00;30,69;61,55;0,97;17,0;97690,0
2022-01-08 15:15:00;30,7575;61,074999999999996;0,97;21,25;97680,0
2022-01-08 15:30:00;30,825000000000003;60,6;0,97;25,5;97670,0
2022-01-08 15:45:00;30,892500000000002;60,125;0,97;29,75;97660,0
2022-01-08 16:00:00;30,96;59,65;0,97;34,0;97650,0
2022-01-08 16:15:00;31,005000000000003;59,65;0,97;34,25;97635,0
2022-01-08 16:30:00;31,05;59,65;0,97;34,5;97620,0
2022-01-08 16:45:00;31,095;59,65;0,97;34,75;97605,0
2022-01-08 17:00:00;31,14;59,65;0,97;35,0;97590,0
2022-01-08 17:15:00;31,15;59,175;0,9349999999999999;36,75;97572,5
2022-01-08 17:30:00;31,16;58,7;0,8999999999999999;38,5;97555,0
2022-01-08 17:45:00;31,17;58,225;0,865;40,25;97537,5
2022-01-08 18:00:00;31,18;57,75;0,83;42,0;97520,0
2022-01-08 18:15:00;31,0275;57,7125;0,985;42,0;97507,5
2022-01-08 18:30:00;30,875;57,675;1,14;42,0;97495,0
2022-01-08 18:45:00;30,7225;57,6375;1,295;42,0;97482,5
2022-01-08 19:00:00;30,57;57,6;1,45;42,0;97470,0
2022-01-08 19:15:00;30,505;57,575;1,4324999999999999;41,0;97470,0
2022-01-08 19:30:00;30,439999999999998;57,55;1,415;40,0;97470,0
2022-01-08 19:45:00;30,375;57,525;1,3975;39,0;97470,0
2022-01-08 20:00:00;30,31;57,5;1,38;38,0;97470,0
2022-01-08 20:15:00;30,099999999999998;58,4625;1,38;35,25;97470,0
2022-01-08 20:30:00;29,889999999999997;59,425;1,38;32,5;97470,0
2022-01-08 20:45:00;29,68;60,3875;1,38;29,75;97470,0
2022-01-08 21:00:00;29,47;61,35;1,38;27,0;97470,0
2022-01-08 21:15:00;29,119999999999997;63,425000000000004;1,415;26,0;97480,0
2022-01-08 21:30:00;28,77;65,5;1,45;25,0;97490,0
2022-01-08 21:45:00;28,42;67,575;1,4849999999999999;24,0;97500,0
2022-01-08 22:00:00;28,07;69,65;1,52;23,0;97510,0
2022-01-08 22:15:00;27,7425;71,4;1,5375;24,0;97515,0
2022-01-08 22:30:00;27,415;73,15;1,5550000000000002;25,0;97520,0
2022-01-08 22:45:00;27,087500000000002;74,9;1,5725;26,0;97525,0
